Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Afghanistan,AFG,60.9314146341464,60.5091219512195,60.0653658536585,59.6000975609756,59.1123414634146,58.6070975609756,58.0913658536585,57.5706585365854,57.0584390243903,56.5697317073171,56.1075609756098,55.6718780487805,55.2562195121951,54.8485609756098,54.4328780487805,53.9921951219512,53.5084878048781,52.9727804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,77.537243902439,77.3504634146341,77.1632195121951,76.978512195122,76.8018780487805,76.6323170731707,76.4648536585366,76.2905365853659,76.0893902439024,75.839,75.5293658536585,75.1579512195122,74.7342195121951,74.2720731707317,73.7933902439025,73.3265853658537,72.8980975609756,72.5274146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,71.0096585365854,70.8821707317073,70.7516829268293,70.6166097560976,70.4749268292683,70.3270731707317,70.1710487804878,70.0083658536585,69.8386097560976,69.6638780487805,69.486243902439,69.3052682926829,69.1204390243903,68.9301951219512,68.7329512195122,68.5260975609756,68.3075853658537,68.0789268292683
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,51.8661707317073,51.464,51.0593170731707,50.6541707317073,50.2510243902439,49.8473902439024,49.4357317073171,49.0070487804878,48.5388048780488,48.003512195122,47.3931707317073,46.7117317073171,45.9731463414634,45.2047804878049,44.439,43.7142682926829,43.0621219512195,42.5016341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,75.8292926829268,75.6653170731707,75.5003658536586,75.3339024390244,75.1624146341464,74.9868780487805,74.8047804878049,74.6160975609756,74.4218536585366,74.2220487804878,74.0192195121951,73.8133902439024,73.6060731707317,73.3972926829268,73.1860243902439,72.9737804878049,72.7575609756098,72.5388536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Arab World,ARB,70.0859247390777,69.9126778554349,69.7383261660795,69.5606483393696,69.3712020664124,69.1784974071786,68.9853157877654,68.7873534912325,68.591210578641,68.4087569460228,68.2298179825902,68.0580745276781,67.877021721701,67.6785453769808,67.4644263216809,67.2134587591186,66.9474548441754,66.6493268092649
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,76.1872926829268,76.0126829268293,75.8386097560976,75.6635609756098,75.4870975609756,75.3081951219512,75.1269024390244,74.9412195121951,74.7516585365854,74.5577317073171,74.3599512195122,74.1587804878049,73.9536829268293,73.7456585365854,73.5341219512195,73.3200731707317,73.1039756097561,72.8853170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,74.540756097561,74.4372195121951,74.3321951219512,74.2196585365854,74.0930487804878,73.9438780487805,73.7646341463415,73.5498292682927,73.2885609756098,72.9749268292683,72.6109756097561,72.202243902439,71.7556585365854,71.2765365853658,70.7670975609756,70.2402195121951,69.7164146341464,69.2168536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,75.3321707317073,75.206756097561,75.0803902439025,74.9520243902439,74.8161463414634,74.6742195121951,74.526243902439,74.3757073170732,74.2280731707317,74.0908536585366,73.9685609756098,73.865243902439,73.7829024390244,73.7206097560976,73.6753902439025,73.6422926829268,73.6148048780488,73.5894390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,82.1975609756098,82.0463414634146,81.8951219512195,81.6951219512195,81.5439024390244,81.3951219512195,81.2926829268293,81.0414634146342,80.8414634146341,80.490243902439,80.2390243902439,79.9365853658537,79.6341463414634,79.2341463414634,78.9317073170732,78.6317073170732,78.4804878048781,78.0780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,80.890243902439,80.9365853658537,80.9829268292683,80.5804878048781,80.3317073170732,80.4317073170732,80.1804878048781,79.8804878048781,79.3317073170732,79.1804878048781,78.6317073170732,78.6780487804878,78.5756097560976,78.1268292682927,77.8756097560976,77.6707317073171,77.319512195122,76.8707317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,70.6931463414634,70.6249512195122,70.5512926829268,70.4502926829268,70.2926585365854,70.0629268292683,69.756,69.3747317073171,68.9372682926829,68.4701951219512,68.0036829268293,67.5610731707317,67.1502926829268,66.758243902439,66.3554878048781,65.9233658536585,65.4623902439024,64.994
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,75.0725609756098,74.9144634146342,74.7549024390244,74.5923902439024,74.4239024390244,74.2474390243902,74.0594634146342,73.8589512195122,73.6388780487805,73.3946585365854,73.1272926829268,72.8412682926829,72.5450975609756,72.2542926829268,71.9843658536585,71.7478780487805,71.5498780487805,71.3904390243902
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,76.6698780487805,76.5361951219512,76.4020487804878,76.2648536585366,76.1240487804878,75.9766097560976,75.823,75.6607317073171,75.4923170731707,75.3188048780488,75.140756097561,74.9602195121951,74.7767073170732,74.589243902439,74.3958292682927,74.1954146341464,73.987,73.7730487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,70.6933902439024,70.2948536585366,69.8918048780488,69.4858048780488,69.0819268292683,68.6807073170732,68.2831463414634,67.8872682926829,67.4895609756098,67.0859756097561,66.6709268292683,66.2399024390244,65.7903414634146,65.3197317073171,64.8265853658537,64.3134390243903,63.783756097561,63.2420731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,75.2964146341463,75.1320243902439,74.9671463414634,74.8017804878049,74.6354390243903,74.4675853658537,74.2972195121951,74.1248292682927,73.9489512195122,73.7700487804878,73.5876585365854,73.401756097561,73.2128780487805,73.0194878048781,72.8236097560976,72.6237317073171,72.4198292682927,72.2124390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,72.4707317073171,71.9658536585366,70.5536585365854,70.4048780487805,70.4073170731707,70.4560975609756,70.2034146341464,69.4048780487805,68.8512195121951,68.9560975609756,68.5536585365854,68.0560975609756,68.5073170731707,68.9121951219512,67.9073170731707,68.4073170731707,68.4609756097561,68.6121951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,80.3853658536585,80.3853658536585,80.5853658536585,80.2341463414634,79.9829268292683,79.6804878048781,79.7829268292683,79.380487804878,78.9804878048781,78.8780487804878,78.1292682926829,78.0756097560976,77.9731707317073,77.7219512195122,77.619512195122,77.4731707317073,77.3707317073171,77.1873170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,73.9048780487805,73.6991463414634,73.4878048780488,73.2704878048781,73.043243902439,72.8077073170732,72.5637317073171,72.3123658536585,72.0463170731707,71.759487804878,71.4533902439024,71.1369512195122,70.8244390243902,70.5390487804878,70.3063902439025,70.1437804878049,70.0619268292683,70.0621463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,59.2875609756098,59.1194878048781,58.9449024390244,58.7466829268293,58.506756097561,58.216,57.8738780487805,57.4868780487805,57.0669756097561,56.6331707317073,56.2080731707317,55.8143170731707,55.4664878048781,55.188243902439,54.9987804878049,54.8901463414634,54.8423170731707,54.8318048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,80.5724390243902,81.6778048780488,81.1526829268293,79.2885365853658,79.3884390243903,79.2365853658537,78.9341463414634,78.8878048780488,78.6853658536586,78.4853658536586,78.3341463414634,78.0878048780488,77.8853658536585,77.8853658536585,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,68.3023170731707,67.8892682926829,67.4607317073171,67.0046829268293,66.5076829268293,65.9626829268293,65.3657317073171,64.7183170731707,64.0264146341463,63.300512195122,62.5541219512195,61.8001951219512,61.044756097561,60.2908048780488,59.5378048780488,58.7792926829268,58.012756097561,57.2377073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,67.2173658536585,66.9266341463415,66.6269268292683,66.3197073170732,66.0054634146342,65.6857073170732,65.3619024390244,65.0330975609756,64.7007804878049,64.363512195122,64.0202682926829,63.6716097560976,63.3155365853659,62.9546097560976,62.5918292682927,62.2262195121951,61.8572195121951,61.4802926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,76.2799024390244,76.1211463414634,75.9624146341463,75.8066829268293,75.6558780487805,75.5109756097561,75.3704878048781,75.2309512195122,75.1123902439025,75.0410731707317,75.0104878048781,74.9871463414634,74.9210975609756,74.6691707317073,74.0595609756098,73.0329512195122,71.6221951219512,69.9351219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,47.4056097560976,46.9907073170732,46.6689512195122,46.4402926829268,46.3002682926829,46.2503658536585,46.2960975609756,46.4479756097561,46.7269512195122,47.1554390243902,47.7454878048781,48.4996829268293,49.4111707317073,50.4896341463415,51.742243902439,53.1406585365854,54.6351219512195,56.1703170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,73.8859512195122,73.6178780487805,73.3473658536585,73.0753170731707,72.8041707317073,72.5338780487805,72.2629024390244,71.9917804878049,71.7185365853659,71.4417804878049,71.1596097560976,70.8695609756098,70.5696585365854,70.2573902439024,69.9296829268293,69.5874634146342,69.2312195121951,68.8619512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,78.5664390243903,78.3734634146341,78.1810243902439,77.9886585365854,77.7978780487805,77.6061951219512,77.4160975609756,77.2246097560976,77.0326829268293,76.8393170731707,76.6424878048781,76.4426341463415,76.2388048780488,76.0309512195122,75.8185853658537,75.6022195121951,75.3823658536585,75.1580243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,74.4658536585366,74.3146341463415,74.1634146341463,73.5121951219512,73.4121951219512,72.9634146341463,72.6634146341463,72.6121951219512,72.5609756097561,72.5634146341463,72.0658536585366,71.8658536585366,71.7682926829268,71.6634146341463,71.4121951219512,71.0609756097561,70.3512195121951,70.8973170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,56.2750243902439,55.8620243902439,55.4404878048781,55.006756097561,54.5576829268293,54.0941951219512,53.6196829268293,53.1396829268293,52.6587073170732,52.1827804878049,51.7175609756098,51.272756097561,50.8580731707317,50.482756097561,50.1545609756098,49.8760731707317,49.6478292682927,49.4692926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,54.0971951219512,53.628756097561,53.1365609756098,52.6240243902439,52.0940731707317,51.5565853658537,51.0214634146342,50.4996097560976,50.007,49.5580975609756,49.1569512195122,48.8035609756098,48.4949268292683,48.2080243902439,47.9128048780488,47.5928048780488,47.250512195122,46.903512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,74.8706829268293,74.5437317073171,74.2068292682927,73.8569756097561,73.4915853658537,73.1096341463415,72.7106341463415,72.2960975609756,71.8665853658537,71.4226097560976,70.9682682926829,70.5081463414634,70.0477804878049,69.591243902439,69.143512195122,68.7071219512195,68.2850731707317,67.8789024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,71.7475609756098,71.4088292682927,71.0510975609756,70.6433658536585,70.1481951219512,69.5440487804878,68.8209512195122,67.9828292682927,67.0431219512195,66.0247073170732,64.9675609756098,63.9091463414634,62.8750243902439,61.8872682926829,60.9585365853659,60.0824390243903,59.2550731707317,58.4769756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,55.0418048780488,54.587512195122,54.1373658536585,53.6948292682927,53.2648536585366,52.8558292682927,52.4791463414634,52.150243902439,51.8890487804878,51.716487804878,51.6390487804878,51.6552682926829,51.7571951219512,51.9358780487805,52.1738536585366,52.4467317073171,52.7260975609756,52.9905365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,81.4011219512195,81.2380487804878,81.0683170731707,80.8934878048781,80.7170975609756,80.5432195121951,80.3698780487805,80.6439024390244,80.2926829268293,80.1414634146341,79.8390243902439,79.590243902439,79.4878048780488,79.2365853658537,78.8829268292683,78.6624390243902,78.4804878048781,78.2304878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Caribbean small states,CSS,72.0000830588693,71.8324145590253,71.6545492273604,71.4626777262454,71.2537196701017,71.0294605540629,70.792912009087,70.5495655811477,70.3058322396886,70.0706436906559,69.8505586205367,69.7387758177543,69.4810451915216,69.3385559393257,69.2263918579083,69.1386140413411,69.1518334668831,69.0114327578308
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,50.1368048780488,49.4753902439024,48.7930487804878,48.0987317073171,47.4049268292683,46.7291219512195,46.091243902439,45.5081951219512,44.9959268292683,44.5678292682927,44.2239024390244,43.9635853658537,43.7873902439024,43.6923170731707,43.6708780487805,43.7126097560976,43.8071219512195,43.951487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central Europe and the Baltics,CEB,76.1275827344674,76.0221308351627,75.9369074979146,75.2953487288,74.9318257000873,74.57753902187,74.2523833324924,74.0933541592761,73.8390724870733,73.7386941040292,73.3832335486311,73.243910731566,73.0978554683641,72.7196903521431,72.1849217877439,71.8981182658969,71.5175893276137,71.3354652442541
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,51.1590731707317,50.7005853658537,50.2361951219512,49.7698536585366,49.3075365853659,48.8571707317073,48.4271707317073,48.028,47.6715609756098,47.3697804878049,47.1231463414634,46.9297073170732,46.7870243902439,46.6871707317073,46.6177317073171,46.5668292682927,46.5220731707317,46.4775365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,80.2595365853659,80.1198292682927,79.9786341463415,79.8314878048781,79.6713902439024,79.4948292682927,79.2972682926829,79.0802195121951,78.8431219512195,78.5884390243903,78.3231463414634,78.053243902439,77.7852195121951,77.5246097560976,77.2779268292683,77.0472195121951,76.8315365853659,76.6299024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,79.8368048780488,79.5726585365854,79.306512195122,79.0504634146342,78.8185853658537,78.6174146341464,78.4429756097561,78.289756097561,78.1372195121951,77.9598048780488,77.7379268292683,77.461512195122,77.1310487804878,76.7585609756098,76.3661219512195,75.9792682926829,75.6175121951219,75.2868048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,75.3530243902439,75.199512195122,75.042,74.8850243902439,74.7316341463415,74.5798292682927,74.4240731707317,74.2563170731707,74.0539024390244,73.7937073170732,73.4650975609756,73.0696097560976,72.6197804878049,72.1407317073171,71.6687073170732,71.2348780487805,70.8639024390244,70.5628292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,73.9788292682927,73.7770731707317,73.5738536585366,73.3676829268293,73.1580731707317,72.9435365853658,72.7230487804878,72.4955853658537,72.2606097560976,72.0186097560976,71.771,71.5172926829268,71.2579024390244,70.9872195121951,70.6995609756098,70.3939512195122,70.074487804878,69.7473658536586
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,60.8574878048781,60.644,60.4254878048781,60.2034146341463,59.9781707317073,59.7497073170732,59.519,59.2860487804878,59.0523902439024,58.8180487804878,58.5831463414634,58.3487073170732,58.1138048780488,57.8794390243903,57.6450975609756,57.4112926829268,57.1764634146341,56.9421463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",ZAR,49.9438536585366,49.6232682926829,49.3007073170732,48.9876829268293,48.6978048780488,48.4395853658537,48.213512195122,48.0155365853659,47.8216097560976,47.5991219512195,47.3314878048781,47.0191463414634,46.6780487804878,46.3557317073171,46.113243902439,45.9936341463415,46.0170243902439,46.1769024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,58.77,58.2965609756098,57.7752195121951,57.2040243902439,56.5844878048781,55.9340487804878,55.2761707317073,54.6342682926829,54.0332926829268,53.4996585365854,53.0488048780488,52.6921707317073,52.441243902439,52.3019268292683,52.2712195121951,52.3331219512195,52.4717317073171,52.6766341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,79.921,79.7050243902439,79.4895609756098,79.2797073170732,79.082512195122,78.9004878048781,78.7346585365854,78.584512195122,78.4460243902439,78.3141707317073,78.1823902439025,78.0440975609756,77.8958048780488,77.7344878048781,77.5591219512195,77.373243902439,77.1773658536585,76.9754878048781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,50.7574146341463,50.4017317073171,50.0475609756098,49.6752926829268,49.2568292682927,48.7866341463415,48.2737073170732,47.7426585365854,47.2322926829268,46.791,46.4629512195122,46.2835853658537,46.2731219512195,46.4539024390244,46.8355609756098,47.3850243902439,48.0560487804878,48.809243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,77.1268292682927,76.9243902439024,76.7756097560976,76.4756097560976,76.1682926829268,75.9121951219512,75.7056097560976,75.8368292682927,75.2446341463415,75.520243902439,74.6139024390244,74.7173170731707,74.5129268292683,72.8078048780488,72.6419512195122,72.3170731707317,72.4951219512195,72.3653658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,79.2392682926829,79.0670243902439,78.8938292682927,78.7177804878049,78.534,78.3410487804878,78.1374390243903,77.9250975609756,77.7069024390244,77.4901463414634,77.2776829268293,77.0719024390244,76.8718048780488,76.6689512195122,76.451512195122,76.2126585365854,75.9540243902439,75.6811463414634
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,..,..,77.4731707317073,..,76.1560975609756,75.309756097561,75.3634146341464,74.709756097561,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,79.8043170731708,79.6371219512195,79.4719512195122,79.3098292682927,79.1538292682927,79.0049512195122,78.8637317073171,78.7291463414634,78.6011951219512,78.4763414634147,78.3530487804878,78.2292682926829,78.1019756097561,77.9716585365854,77.8378048780488,77.7009268292683,77.5610243902439,77.4190975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czech Republic,CZE,78.2780487804878,78.0756097560976,77.8731707317073,77.4243902439025,77.0780487804878,76.9756097560976,76.7243902439025,76.5243902439024,75.9243902439025,75.7219512195122,75.1707317073171,75.2219512195122,75.1731707317073,74.9682926829268,74.6682926829268,74.5146341463415,73.8248780487805,73.7146341463415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,80.3024390243903,80.0512195121951,79.8,79.1,78.5975609756098,78.4463414634146,78.1951219512195,78.0951219512195,77.8439024390244,77.4926829268293,77.1439024390244,76.8951219512195,76.7926829268293,76.5926829268293,76.3414634146341,76.1390243902439,75.9451219512195,75.5914634146342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,61.7869512195122,61.3039756097561,60.8030731707317,60.2911951219512,59.7773170731707,59.2758780487805,58.8003414634146,58.3641707317073,57.9812926829268,57.6636341463415,57.4112195121951,57.2205609756098,57.088243902439,57.0103414634146,56.9814634146342,56.9877317073171,57.0111951219512,57.0384146341463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,76.5975609756098,..,..,..,..,75.9512195121951,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,73.4509512195122,73.2329756097561,73.0130487804878,72.7921463414634,72.5712195121951,72.3497804878049,72.1293170731707,71.9093414634146,71.6914146341463,71.4750731707317,71.2608536585366,71.0483170731707,70.8374390243903,70.6327317073171,70.4421463414634,70.2636585365854,70.0917317073171,69.9163414634147
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (all income levels),EAS,74.8948577564544,74.7303087976889,74.5478241901883,74.4066575712075,74.2580219003473,74.0728778614098,73.9010947890403,73.7125422032367,73.480318292842,73.2455607431957,72.9385056552976,72.5972625551538,72.2180090780189,71.8067457632346,71.3904350561657,71.0312030871048,70.7190610718466,70.4390858651906
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (developing only),EAP,73.9829712919683,73.8238511061649,73.6609617257973,73.4968077785801,73.3323453535759,73.1658766000877,72.9932001333712,72.8088767717686,72.5964103492508,72.3393140451093,72.0306827271125,71.6721063364281,71.2729752656918,70.8526823366692,70.4395577371169,70.0566274203518,69.7220634389911,69.4409582390789
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,76.4650731707317,76.1925609756098,75.9166097560976,75.6477073170732,75.3993414634146,75.176512195122,74.9787317073171,74.8000487804878,74.629,74.4471463414634,74.239,73.9905853658537,73.6973902439024,73.3568536585366,72.9739268292683,72.5605609756098,72.1286585365854,71.6822195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,71.1329268292683,70.907243902439,70.6785609756098,70.4508292682927,70.2280243902439,70.0136097560976,69.8085609756098,69.6139024390244,69.4311463414634,69.2638292682927,69.1074878048781,68.9516829268293,68.7864390243902,68.591243902439,68.3451463414634,68.0365853658537,67.6635853658537,67.2316097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,72.3389268292683,72.1045365853659,71.8687073170732,71.6344146341464,71.4026585365854,71.1779512195122,70.960243902439,70.7505609756098,70.5463902439025,70.3477317073171,70.1495853658537,69.9519512195122,69.7508292682927,69.5587804878049,69.3919268292683,69.249243902439,69.1181463414634,68.975487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,53.1145609756098,52.6129024390244,52.0849024390244,51.5330731707317,50.9653658536585,50.3957317073171,49.8450731707317,49.3278292682927,48.8683658536585,48.4870975609756,48.1909756097561,47.976512195122,47.8377317073171,47.7637073170732,47.7375365853659,47.7333414634146,47.724243902439,47.6928048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,62.7546341463415,62.2347804878049,61.7109268292683,61.1850975609756,60.6633658536585,60.147243902439,59.6362195121951,59.129243902439,58.6267804878049,58.1281951219512,57.6284390243902,57.119,56.5898536585366,56.0265365853659,55.4116829268293,54.7393414634146,54.0096097560976,53.2285365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,76.4243902439025,76.3268292682927,76.2292682926829,75.4292682926829,74.8243902439024,73.7707317073171,72.8146341463415,72.6914634146341,72.5682926829268,71.909756097561,71.3170731707317,70.9048780487805,70.2585365853659,70.4170731707317,70.0634146341463,69.3585365853659,69.809756097561,69.6121951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,63.6173414634146,62.9659512195122,62.2528536585366,61.4679512195122,60.6001463414634,59.6562682926829,58.6536585365854,57.6152195121951,56.5718048780488,55.5613414634146,54.6088536585366,53.7348780487805,52.9469512195122,52.2411463414634,51.601,50.9966341463415,50.4066829268293,49.8262195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,81.3727043714913,81.3116991594861,81.3027412501522,80.7480094603022,80.5031893559183,80.3026016929836,80.0995090476762,79.8558772813922,79.4261208260411,79.2785233958257,78.7071143094164,78.6843482853002,78.5967165700817,78.273991928897,78.0201302592077,77.795488993672,77.5799288347819,77.2170890818677
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (all income levels),ECS,76.7712055469623,76.5522105752348,76.3678889294307,75.8333975714121,75.5412672465977,75.1574794861489,74.9130984023962,74.5676923835118,74.0860207302009,73.9332526785338,73.5080845386184,73.4016820834581,73.3439435364075,73.0284194344304,72.899862548324,72.8047520416961,72.5803844858377,72.1861546017472
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (developing only),ECA,72.3937826689399,72.1488761846284,71.8990595805438,71.5179335533439,71.1796059684913,70.7027519817408,70.4903912185363,70.2232307914541,69.9715576229316,69.8269601126107,69.5942484343743,69.3690599334098,69.2109510342237,68.9038679368635,68.5211073240634,68.1398172533352,67.7815808630128,67.3246657582617
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,80.3839339646094,80.3134396774431,80.2994744343686,79.7257646624328,79.4411374262069,79.1831661545032,78.9683079442113,78.7379153150661,78.364081382043,78.1924280784804,77.6931326927851,77.6056652504099,77.492800220723,77.1576311253946,76.823861177847,76.5939223067115,76.3591291120784,76.065884864608
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faeroe Islands,FRO,81.3,81.0975609756098,80.8463414634146,80.6439024390244,80.3926829268293,80.190243902439,79.9390243902439,79.6414634146341,79.3414634146342,79.1439024390244,78.9951219512195,78.8439024390244,78.690243902439,78.4365853658537,78.1804878048781,77.9756097560976,77.7707317073171,77.5170731707317
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,69.923,69.7447317073171,69.5639756097561,69.3823170731707,69.2008048780488,69.021,68.8423902439024,68.666,68.4917804878049,68.3176829268293,68.1431463414634,67.9670975609756,67.788,67.6058536585366,67.4201219512195,67.2308536585366,67.0375609756098,66.840243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,80.8317073170732,80.6268292682927,80.4707317073171,79.8707317073171,79.719512195122,79.5682926829268,79.2634146341464,79.2146341463415,78.8170731707317,78.7146341463415,78.3682926829268,78.119512195122,77.9658536585366,77.4658536585366,77.2912195121951,77.0907317073171,76.8785365853659,76.6934146341464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,60.2608715662332,59.9612567849367,59.6487632893349,59.3270221825371,59.0037480083342,58.6750008566924,58.3482886112743,58.0314161340074,57.7306136459422,57.4484555055683,57.1822224832745,56.9313733724409,56.6974213570581,56.4830770554325,56.2874920286834,56.134828284768,55.9906002646596,55.8562658546526
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,81.9682926829268,81.9682926829268,82.1146341463415,81.6634146341463,81.4146341463415,81.2146341463415,81.1121951219512,80.8121951219512,80.1634146341463,80.1634146341463,79.1146341463415,79.2609756097561,79.1585365853659,79.0560975609756,78.7560975609756,78.6048780487805,78.3048780487805,77.9536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,76.3390487804878,76.1290243902439,75.9160243902439,75.6933902439024,75.4519756097561,75.1851707317073,74.8909756097561,74.5699512195122,74.2266829268293,73.8703170731707,73.5105609756098,73.1526341463415,72.8006829268293,72.45,72.0933902439024,71.7238048780488,71.3390487804878,70.9433658536585
